Experiment,Class,MisionID,Mision,Arenatype,Arenasize,NumRobots,Faults,Seed,Time,Performance
8,A,2,Aggregation,Octagonal,pequena,60,No,105,240 Seg,26
8,A,2,Aggregation,Octagonal,pequena,60,No,122,240 Seg,26
9,A,2,Aggregation,Octagonal,pequena,70,No,110,240 Seg,29
9,A,2,Aggregation,Octagonal,pequena,70,No,198,240 Seg,31
9,A,2,Aggregation,Octagonal,pequena,70,No,171,240 Seg,26
9,A,2,Aggregation,Octagonal,pequena,70,No,177,240 Seg,26
9,A,2,Aggregation,Octagonal,pequena,70,No,187,240 Seg,32
9,A,2,Aggregation,Octagonal,pequena,70,No,154,240 Seg,28
9,A,2,Aggregation,Octagonal,pequena,70,No,190,240 Seg,27
9,A,2,Aggregation,Octagonal,pequena,70,No,192,240 Seg,28
9,A,2,Aggregation,Octagonal,pequena,70,No,110,240 Seg,29
9,A,2,Aggregation,Octagonal,pequena,70,No,152,240 Seg,30
10,A,2,Aggregation,Octagonal,pequena,80,No,136,240 Seg,33
10,A,2,Aggregation,Octagonal,pequena,80,No,176,240 Seg,30
10,A,2,Aggregation,Octagonal,pequena,80,No,113,240 Seg,28
10,A,2,Aggregation,Octagonal,pequena,80,No,153,240 Seg,28
10,A,2,Aggregation,Octagonal,pequena,80,No,119,240 Seg,25
10,A,2,Aggregation,Octagonal,pequena,80,No,101,240 Seg,28
10,A,2,Aggregation,Octagonal,pequena,80,No,190,240 Seg,28
10,A,2,Aggregation,Octagonal,pequena,80,No,163,240 Seg,29
10,A,2,Aggregation,Octagonal,pequena,80,No,163,240 Seg,29
10,A,2,Aggregation,Octagonal,pequena,80,No,152,240 Seg,34
11,A,2,Aggregation,Octagonal,pequena,90,No,178,240 Seg,29
11,A,2,Aggregation,Octagonal,pequena,90,No,196,240 Seg,31
11,A,2,Aggregation,Octagonal,pequena,90,No,178,240 Seg,29
11,A,2,Aggregation,Octagonal,pequena,90,No,111,240 Seg,36
11,A,2,Aggregation,Octagonal,pequena,90,No,114,240 Seg,30
11,A,2,Aggregation,Octagonal,pequena,90,No,127,240 Seg,35
11,A,2,Aggregation,Octagonal,pequena,90,No,182,240 Seg,30
11,A,2,Aggregation,Octagonal,pequena,90,No,175,240 Seg,30
11,A,2,Aggregation,Octagonal,pequena,90,No,134,240 Seg,30
11,A,2,Aggregation,Octagonal,pequena,90,No,133,240 Seg,30
12,A,2,Aggregation,Octagonal,pequena,100,No,159,240 Seg,37
12,A,2,Aggregation,Octagonal,pequena,100,No,147,240 Seg,31
12,A,2,Aggregation,Octagonal,pequena,100,No,169,240 Seg,35
12,A,2,Aggregation,Octagonal,pequena,100,No,138,240 Seg,35
12,A,2,Aggregation,Octagonal,pequena,100,No,174,240 Seg,38
12,A,2,Aggregation,Octagonal,pequena,100,No,101,240 Seg,37
12,A,2,Aggregation,Octagonal,pequena,100,No,142,240 Seg,33
12,A,2,Aggregation,Octagonal,pequena,100,No,199,240 Seg,35
12,A,2,Aggregation,Octagonal,pequena,100,No,112,240 Seg,31
12,A,2,Aggregation,Octagonal,pequena,100,No,192,240 Seg,35
1,A,2,Aggregation,Octagonal,mediana,2,No,181,240 Seg,0
1,A,2,Aggregation,Octagonal,mediana,2,No,114,240 Seg,0
1,A,2,Aggregation,Octagonal,mediana,2,No,100,240 Seg,1
1,A,2,Aggregation,Octagonal,mediana,2,No,171,240 Seg,1
1,A,2,Aggregation,Octagonal,mediana,2,No,150,240 Seg,0
1,A,2,Aggregation,Octagonal,mediana,2,No,135,240 Seg,1
1,A,2,Aggregation,Octagonal,mediana,2,No,137,240 Seg,1
1,A,2,Aggregation,Octagonal,mediana,2,No,105,240 Seg,0
1,A,2,Aggregation,Octagonal,mediana,2,No,188,240 Seg,1
1,A,2,Aggregation,Octagonal,mediana,2,No,112,240 Seg,1
2,A,2,Aggregation,Octagonal,mediana,5,No,174,240 Seg,1
2,A,2,Aggregation,Octagonal,mediana,5,No,162,240 Seg,3
2,A,2,Aggregation,Octagonal,mediana,5,No,161,240 Seg,0
2,A,2,Aggregation,Octagonal,mediana,5,No,197,240 Seg,3
2,A,2,Aggregation,Octagonal,mediana,5,No,197,240 Seg,3
2,A,2,Aggregation,Octagonal,mediana,5,No,112,240 Seg,1
2,A,2,Aggregation,Octagonal,mediana,5,No,169,240 Seg,3
2,A,2,Aggregation,Octagonal,mediana,5,No,199,240 Seg,3
2,A,2,Aggregation,Octagonal,mediana,5,No,102,240 Seg,5
2,A,2,Aggregation,Octagonal,mediana,5,No,179,240 Seg,0
3,A,2,Aggregation,Octagonal,mediana,10,No,134,240 Seg,5
3,A,2,Aggregation,Octagonal,mediana,10,No,192,240 Seg,2
3,A,2,Aggregation,Octagonal,mediana,10,No,190,240 Seg,6
3,A,2,Aggregation,Octagonal,mediana,10,No,114,240 Seg,6
3,A,2,Aggregation,Octagonal,mediana,10,No,102,240 Seg,3
3,A,2,Aggregation,Octagonal,mediana,10,No,182,240 Seg,7
3,A,2,Aggregation,Octagonal,mediana,10,No,143,240 Seg,6
3,A,2,Aggregation,Octagonal,mediana,10,No,118,240 Seg,8
3,A,2,Aggregation,Octagonal,mediana,10,No,195,240 Seg,6
3,A,2,Aggregation,Octagonal,mediana,10,No,190,240 Seg,6
4,A,2,Aggregation,Octagonal,mediana,20,No,167,240 Seg,11
4,A,2,Aggregation,Octagonal,mediana,20,No,164,240 Seg,10
4,A,2,Aggregation,Octagonal,mediana,20,No,150,240 Seg,12
4,A,2,Aggregation,Octagonal,mediana,20,No,110,240 Seg,10
4,A,2,Aggregation,Octagonal,mediana,20,No,139,240 Seg,8
4,A,2,Aggregation,Octagonal,mediana,20,No,124,240 Seg,10
4,A,2,Aggregation,Octagonal,mediana,20,No,176,240 Seg,12
4,A,2,Aggregation,Octagonal,mediana,20,No,141,240 Seg,8
4,A,2,Aggregation,Octagonal,mediana,20,No,113,240 Seg,10
4,A,2,Aggregation,Octagonal,mediana,20,No,112,240 Seg,14
5,A,2,Aggregation,Octagonal,mediana,30,No,140,240 Seg,17
5,A,2,Aggregation,Octagonal,mediana,30,No,199,240 Seg,19
5,A,2,Aggregation,Octagonal,mediana,30,No,168,240 Seg,16
5,A,2,Aggregation,Octagonal,mediana,30,No,172,240 Seg,15
5,A,2,Aggregation,Octagonal,mediana,30,No,101,240 Seg,20
5,A,2,Aggregation,Octagonal,mediana,30,No,159,240 Seg,16
5,A,2,Aggregation,Octagonal,mediana,30,No,128,240 Seg,18
5,A,2,Aggregation,Octagonal,mediana,30,No,183,240 Seg,13
5,A,2,Aggregation,Octagonal,mediana,30,No,167,240 Seg,19
5,A,2,Aggregation,Octagonal,mediana,30,No,181,240 Seg,16
6,A,2,Aggregation,Octagonal,mediana,40,No,175,240 Seg,18
6,A,2,Aggregation,Octagonal,mediana,40,No,182,240 Seg,20
6,A,2,Aggregation,Octagonal,mediana,40,No,141,240 Seg,21
6,A,2,Aggregation,Octagonal,mediana,40,No,101,240 Seg,18
6,A,2,Aggregation,Octagonal,mediana,40,No,154,240 Seg,17
6,A,2,Aggregation,Octagonal,mediana,40,No,133,240 Seg,20
6,A,2,Aggregation,Octagonal,mediana,40,No,123,240 Seg,23
6,A,2,Aggregation,Octagonal,mediana,40,No,178,240 Seg,18
6,A,2,Aggregation,Octagonal,mediana,40,No,191,240 Seg,20
6,A,2,Aggregation,Octagonal,mediana,40,No,149,240 Seg,18
7,A,2,Aggregation,Octagonal,mediana,50,No,185,240 Seg,24
7,A,2,Aggregation,Octagonal,mediana,50,No,112,240 Seg,20
7,A,2,Aggregation,Octagonal,mediana,50,No,156,240 Seg,23
7,A,2,Aggregation,Octagonal,mediana,50,No,124,240 Seg,23
7,A,2,Aggregation,Octagonal,mediana,50,No,194,240 Seg,20
7,A,2,Aggregation,Octagonal,mediana,50,No,189,240 Seg,22
7,A,2,Aggregation,Octagonal,mediana,50,No,115,240 Seg,21
7,A,2,Aggregation,Octagonal,mediana,50,No,175,240 Seg,18
7,A,2,Aggregation,Octagonal,mediana,50,No,124,240 Seg,23
7,A,2,Aggregation,Octagonal,mediana,50,No,101,240 Seg,15
8,A,2,Aggregation,Octagonal,mediana,60,No,167,240 Seg,22
8,A,2,Aggregation,Octagonal,mediana,60,No,198,240 Seg,24
8,A,2,Aggregation,Octagonal,mediana,60,No,197,240 Seg,24
8,A,2,Aggregation,Octagonal,mediana,60,No,119,240 Seg,24
8,A,2,Aggregation,Octagonal,mediana,60,No,158,240 Seg,23
8,A,2,Aggregation,Octagonal,mediana,60,No,189,240 Seg,22
8,A,2,Aggregation,Octagonal,mediana,60,No,184,240 Seg,22
8,A,2,Aggregation,Octagonal,mediana,60,No,165,240 Seg,20
8,A,2,Aggregation,Octagonal,mediana,60,No,128,240 Seg,18
8,A,2,Aggregation,Octagonal,mediana,60,No,146,240 Seg,21
9,A,2,Aggregation,Octagonal,mediana,70,No,171,240 Seg,23
9,A,2,Aggregation,Octagonal,mediana,70,No,190,240 Seg,16
9,A,2,Aggregation,Octagonal,mediana,70,No,191,240 Seg,24
9,A,2,Aggregation,Octagonal,mediana,70,No,118,240 Seg,24
9,A,2,Aggregation,Octagonal,mediana,70,No,151,240 Seg,23
9,A,2,Aggregation,Octagonal,mediana,70,No,114,240 Seg,18
9,A,2,Aggregation,Octagonal,mediana,70,No,117,240 Seg,21
9,A,2,Aggregation,Octagonal,mediana,70,No,113,240 Seg,23
9,A,2,Aggregation,Octagonal,mediana,70,No,160,240 Seg,25
9,A,2,Aggregation,Octagonal,mediana,70,No,136,240 Seg,25
10,A,2,Aggregation,Octagonal,mediana,80,No,185,240 Seg,25
10,A,2,Aggregation,Octagonal,mediana,80,No,127,240 Seg,24
10,A,2,Aggregation,Octagonal,mediana,80,No,111,240 Seg,22
10,A,2,Aggregation,Octagonal,mediana,80,No,182,240 Seg,25
10,A,2,Aggregation,Octagonal,mediana,80,No,176,240 Seg,25
10,A,2,Aggregation,Octagonal,mediana,80,No,140,240 Seg,25
10,A,2,Aggregation,Octagonal,mediana,80,No,186,240 Seg,22
10,A,2,Aggregation,Octagonal,mediana,80,No,139,240 Seg,26
10,A,2,Aggregation,Octagonal,mediana,80,No,130,240 Seg,26
10,A,2,Aggregation,Octagonal,mediana,80,No,139,240 Seg,26
11,A,2,Aggregation,Octagonal,mediana,90,No,106,240 Seg,19
11,A,2,Aggregation,Octagonal,mediana,90,No,125,240 Seg,21
11,A,2,Aggregation,Octagonal,mediana,90,No,156,240 Seg,26
11,A,2,Aggregation,Octagonal,mediana,90,No,187,240 Seg,24
11,A,2,Aggregation,Octagonal,mediana,90,No,103,240 Seg,24
11,A,2,Aggregation,Octagonal,mediana,90,No,140,240 Seg,21
11,A,2,Aggregation,Octagonal,mediana,90,No,156,240 Seg,26
11,A,2,Aggregation,Octagonal,mediana,90,No,193,240 Seg,27
11,A,2,Aggregation,Octagonal,mediana,90,No,186,240 Seg,22
11,A,2,Aggregation,Octagonal,mediana,90,No,160,240 Seg,24
12,A,2,Aggregation,Octagonal,mediana,100,No,149,240 Seg,30
12,A,2,Aggregation,Octagonal,mediana,100,No,108,240 Seg,21
12,A,2,Aggregation,Octagonal,mediana,100,No,157,240 Seg,28
12,A,2,Aggregation,Octagonal,mediana,100,No,179,240 Seg,25
12,A,2,Aggregation,Octagonal,mediana,100,No,186,240 Seg,29
12,A,2,Aggregation,Octagonal,mediana,100,No,161,240 Seg,24
12,A,2,Aggregation,Octagonal,mediana,100,No,144,240 Seg,27
12,A,2,Aggregation,Octagonal,mediana,100,No,156,240 Seg,27
12,A,2,Aggregation,Octagonal,mediana,100,No,121,240 Seg,26
12,A,2,Aggregation,Octagonal,mediana,100,No,123,240 Seg,27
1,A,2,Aggregation,Octagonal,grande,2,No,154,240 Seg,0
1,A,2,Aggregation,Octagonal,grande,2,No,195,240 Seg,0
1,A,2,Aggregation,Octagonal,grande,2,No,185,240 Seg,0
1,A,2,Aggregation,Octagonal,grande,2,No,138,240 Seg,0
1,A,2,Aggregation,Octagonal,grande,2,No,184,240 Seg,0
1,A,2,Aggregation,Octagonal,grande,2,No,153,240 Seg,0
1,A,2,Aggregation,Octagonal,grande,2,No,154,240 Seg,0
1,A,2,Aggregation,Octagonal,grande,2,No,127,240 Seg,0
1,A,2,Aggregation,Octagonal,grande,2,No,138,240 Seg,0
1,A,2,Aggregation,Octagonal,grande,2,No,180,240 Seg,1
2,A,2,Aggregation,Octagonal,grande,5,No,190,240 Seg,0
2,A,2,Aggregation,Octagonal,grande,5,No,125,240 Seg,2
2,A,2,Aggregation,Octagonal,grande,5,No,179,240 Seg,1
2,A,2,Aggregation,Octagonal,grande,5,No,184,240 Seg,1
2,A,2,Aggregation,Octagonal,grande,5,No,162,240 Seg,0
2,A,2,Aggregation,Octagonal,grande,5,No,182,240 Seg,1
2,A,2,Aggregation,Octagonal,grande,5,No,116,240 Seg,1
2,A,2,Aggregation,Octagonal,grande,5,No,178,240 Seg,0
2,A,2,Aggregation,Octagonal,grande,5,No,142,240 Seg,0
2,A,2,Aggregation,Octagonal,grande,5,No,176,240 Seg,1
3,A,2,Aggregation,Octagonal,grande,10,No,154,240 Seg,0
3,A,2,Aggregation,Octagonal,grande,10,No,155,240 Seg,1
3,A,2,Aggregation,Octagonal,grande,10,No,131,240 Seg,3
3,A,2,Aggregation,Octagonal,grande,10,No,148,240 Seg,2
3,A,2,Aggregation,Octagonal,grande,10,No,185,240 Seg,1
3,A,2,Aggregation,Octagonal,grande,10,No,170,240 Seg,1
3,A,2,Aggregation,Octagonal,grande,10,No,198,240 Seg,1
3,A,2,Aggregation,Octagonal,grande,10,No,179,240 Seg,0
3,A,2,Aggregation,Octagonal,grande,10,No,101,240 Seg,0
3,A,2,Aggregation,Octagonal,grande,10,No,140,240 Seg,0
4,A,2,Aggregation,Octagonal,grande,20,No,138,240 Seg,4
4,A,2,Aggregation,Octagonal,grande,20,No,149,240 Seg,1
4,A,2,Aggregation,Octagonal,grande,20,No,152,240 Seg,11
4,A,2,Aggregation,Octagonal,grande,20,No,104,240 Seg,5
4,A,2,Aggregation,Octagonal,grande,20,No,162,240 Seg,8
4,A,2,Aggregation,Octagonal,grande,20,No,164,240 Seg,2
4,A,2,Aggregation,Octagonal,grande,20,No,184,240 Seg,11
4,A,2,Aggregation,Octagonal,grande,20,No,118,240 Seg,4
4,A,2,Aggregation,Octagonal,grande,20,No,110,240 Seg,5
4,A,2,Aggregation,Octagonal,grande,20,No,197,240 Seg,6
5,A,2,Aggregation,Octagonal,grande,30,No,100,240 Seg,3
5,A,2,Aggregation,Octagonal,grande,30,No,105,240 Seg,9
5,A,2,Aggregation,Octagonal,grande,30,No,189,240 Seg,11
5,A,2,Aggregation,Octagonal,grande,30,No,197,240 Seg,7
5,A,2,Aggregation,Octagonal,grande,30,No,136,240 Seg,8
5,A,2,Aggregation,Octagonal,grande,30,No,149,240 Seg,10
5,A,2,Aggregation,Octagonal,grande,30,No,129,240 Seg,14
5,A,2,Aggregation,Octagonal,grande,30,No,148,240 Seg,2
5,A,2,Aggregation,Octagonal,grande,30,No,130,240 Seg,8
5,A,2,Aggregation,Octagonal,grande,30,No,151,240 Seg,7
6,A,2,Aggregation,Octagonal,grande,40,No,191,240 Seg,7
6,A,2,Aggregation,Octagonal,grande,40,No,120,240 Seg,10
6,A,2,Aggregation,Octagonal,grande,40,No,130,240 Seg,17
6,A,2,Aggregation,Octagonal,grande,40,No,135,240 Seg,11
6,A,2,Aggregation,Octagonal,grande,40,No,109,240 Seg,15
6,A,2,Aggregation,Octagonal,grande,40,No,157,240 Seg,7
6,A,2,Aggregation,Octagonal,grande,40,No,133,240 Seg,10
6,A,2,Aggregation,Octagonal,grande,40,No,147,240 Seg,17
6,A,2,Aggregation,Octagonal,grande,40,No,106,240 Seg,10
6,A,2,Aggregation,Octagonal,grande,40,No,149,240 Seg,18
7,A,2,Aggregation,Octagonal,grande,50,No,196,240 Seg,15
7,A,2,Aggregation,Octagonal,grande,50,No,151,240 Seg,14
7,A,2,Aggregation,Octagonal,grande,50,No,165,240 Seg,20
7,A,2,Aggregation,Octagonal,grande,50,No,197,240 Seg,17
7,A,2,Aggregation,Octagonal,grande,50,No,130,240 Seg,15
7,A,2,Aggregation,Octagonal,grande,50,No,109,240 Seg,12
7,A,2,Aggregation,Octagonal,grande,50,No,184,240 Seg,7
7,A,2,Aggregation,Octagonal,grande,50,No,171,240 Seg,17
7,A,2,Aggregation,Octagonal,grande,50,No,175,240 Seg,16
7,A,2,Aggregation,Octagonal,grande,50,No,177,240 Seg,18
8,A,2,Aggregation,Octagonal,grande,60,No,103,240 Seg,17
8,A,2,Aggregation,Octagonal,grande,60,No,180,240 Seg,22
8,A,2,Aggregation,Octagonal,grande,60,No,118,240 Seg,16
8,A,2,Aggregation,Octagonal,grande,60,No,108,240 Seg,25
8,A,2,Aggregation,Octagonal,grande,60,No,141,240 Seg,20
8,A,2,Aggregation,Octagonal,grande,60,No,101,240 Seg,23
8,A,2,Aggregation,Octagonal,grande,60,No,194,240 Seg,24
8,A,2,Aggregation,Octagonal,grande,60,No,176,240 Seg,18
8,A,2,Aggregation,Octagonal,grande,60,No,137,240 Seg,17
8,A,2,Aggregation,Octagonal,grande,60,No,121,240 Seg,21
9,A,2,Aggregation,Octagonal,grande,70,No,163,240 Seg,27
9,A,2,Aggregation,Octagonal,grande,70,No,155,240 Seg,20
9,A,2,Aggregation,Octagonal,grande,70,No,192,240 Seg,26
9,A,2,Aggregation,Octagonal,grande,70,No,125,240 Seg,21
9,A,2,Aggregation,Octagonal,grande,70,No,103,240 Seg,12
9,A,2,Aggregation,Octagonal,grande,70,No,111,240 Seg,17
9,A,2,Aggregation,Octagonal,grande,70,No,130,240 Seg,23
9,A,2,Aggregation,Octagonal,grande,70,No,150,240 Seg,22
9,A,2,Aggregation,Octagonal,grande,70,No,196,240 Seg,20
9,A,2,Aggregation,Octagonal,grande,70,No,137,240 Seg,22
10,A,2,Aggregation,Octagonal,grande,80,No,103,240 Seg,23
10,A,2,Aggregation,Octagonal,grande,80,No,166,240 Seg,18
10,A,2,Aggregation,Octagonal,grande,80,No,117,240 Seg,23
10,A,2,Aggregation,Octagonal,grande,80,No,105,240 Seg,23
10,A,2,Aggregation,Octagonal,grande,80,No,110,240 Seg,19
10,A,2,Aggregation,Octagonal,grande,80,No,136,240 Seg,31
10,A,2,Aggregation,Octagonal,grande,80,No,100,240 Seg,19
10,A,2,Aggregation,Octagonal,grande,80,No,174,240 Seg,18
10,A,2,Aggregation,Octagonal,grande,80,No,183,240 Seg,24
10,A,2,Aggregation,Octagonal,grande,80,No,119,240 Seg,24
11,A,2,Aggregation,Octagonal,grande,90,No,178,240 Seg,26
11,A,2,Aggregation,Octagonal,grande,90,No,141,240 Seg,27
11,A,2,Aggregation,Octagonal,grande,90,No,164,240 Seg,22
11,A,2,Aggregation,Octagonal,grande,90,No,121,240 Seg,18
11,A,2,Aggregation,Octagonal,grande,90,No,119,240 Seg,20
11,A,2,Aggregation,Octagonal,grande,90,No,123,240 Seg,24
11,A,2,Aggregation,Octagonal,grande,90,No,155,240 Seg,25
11,A,2,Aggregation,Octagonal,grande,90,No,198,240 Seg,24
11,A,2,Aggregation,Octagonal,grande,90,No,161,240 Seg,22
11,A,2,Aggregation,Octagonal,grande,90,No,129,240 Seg,19
12,A,2,Aggregation,Octagonal,grande,100,No,122,240 Seg,28
12,A,2,Aggregation,Octagonal,grande,100,No,107,240 Seg,25
12,A,2,Aggregation,Octagonal,grande,100,No,176,240 Seg,25
12,A,2,Aggregation,Octagonal,grande,100,No,136,240 Seg,23
12,A,2,Aggregation,Octagonal,grande,100,No,155,240 Seg,27
12,A,2,Aggregation,Octagonal,grande,100,No,128,240 Seg,31
12,A,2,Aggregation,Octagonal,grande,100,No,194,240 Seg,22
12,A,2,Aggregation,Octagonal,grande,100,No,154,240 Seg,25
12,A,2,Aggregation,Octagonal,grande,100,No,189,240 Seg,25
12,A,2,Aggregation,Octagonal,grande,100,No,137,240 Seg,24

